path,id,lon,lat,mc_id,class,color,Continent
mc_18.30_-17.84_1.3_20231018_0.zarr,mc_18.30_-17.84_1.3_20231018_0,18.3,-17.84,mc_18.30_-17.84_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.32_-17.49_1.3_20231018_0.zarr,mc_18.32_-17.49_1.3_20231018_0,18.32,-17.49,mc_18.32_-17.49_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.33_-18.24_1.3_20231018_0.zarr,mc_18.33_-18.24_1.3_20231018_0,18.33,-18.24,mc_18.33_-18.24_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.35_-17.62_1.3_20231018_0.zarr,mc_18.35_-17.62_1.3_20231018_0,18.35,-17.62,mc_18.35_-17.62_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.36_-15.88_1.3_20231018_0.zarr,mc_18.36_-15.88_1.3_20231018_0,18.36,-15.88,mc_18.36_-15.88_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.36_-17.74_1.3_20231018_0.zarr,mc_18.36_-17.74_1.3_20231018_0,18.36,-17.74,mc_18.36_-17.74_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.37_-17.88_1.3_20231018_0.zarr,mc_18.37_-17.88_1.3_20231018_0,18.37,-17.88,mc_18.37_-17.88_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.38_-15.65_1.3_20231018_0.zarr,mc_18.38_-15.65_1.3_20231018_0,18.38,-15.65,mc_18.38_-15.65_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.43_-17.99_1.3_20231018_0.zarr,mc_18.43_-17.99_1.3_20231018_0,18.43,-17.99,mc_18.43_-17.99_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.45_-18.03_1.3_20231018_0.zarr,mc_18.45_-18.03_1.3_20231018_0,18.45,-18.03,mc_18.45_-18.03_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.46_-14.99_1.3_20231018_0.zarr,mc_18.46_-14.99_1.3_20231018_0,18.46,-14.99,mc_18.46_-14.99_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.48_-15.14_1.3_20231018_0.zarr,mc_18.48_-15.14_1.3_20231018_0,18.48,-15.14,mc_18.48_-15.14_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.50_-17.89_1.3_20231018_0.zarr,mc_18.50_-17.89_1.3_20231018_0,18.5,-17.89,mc_18.50_-17.89_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.52_-17.49_1.3_20231018_0.zarr,mc_18.52_-17.49_1.3_20231018_0,18.52,-17.49,mc_18.52_-17.49_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.52_-17.74_1.3_20231018_0.zarr,mc_18.52_-17.74_1.3_20231018_0,18.52,-17.74,mc_18.52_-17.74_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.54_-17.62_1.3_20231018_0.zarr,mc_18.54_-17.62_1.3_20231018_0,18.54,-17.62,mc_18.54_-17.62_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.56_-18.12_1.3_20231018_0.zarr,mc_18.56_-18.12_1.3_20231018_0,18.56,-18.12,mc_18.56_-18.12_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.58_-17.88_1.3_20231018_0.zarr,mc_18.58_-17.88_1.3_20231018_0,18.58,-17.88,mc_18.58_-17.88_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.60_-18.24_1.3_20231018_0.zarr,mc_18.60_-18.24_1.3_20231018_0,18.6,-18.24,mc_18.60_-18.24_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.68_-18.37_1.3_20231018_0.zarr,mc_18.68_-18.37_1.3_20231018_0,18.68,-18.37,mc_18.68_-18.37_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.73_-18.07_1.3_20231018_0.zarr,mc_18.73_-18.07_1.3_20231018_0,18.73,-18.07,mc_18.73_-18.07_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.73_-18.25_1.3_20231018_0.zarr,mc_18.73_-18.25_1.3_20231018_0,18.73,-18.25,mc_18.73_-18.25_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.75_-17.87_1.3_20231018_0.zarr,mc_18.75_-17.87_1.3_20231018_0,18.75,-17.87,mc_18.75_-17.87_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.77_-18.63_1.3_20231018_0.zarr,mc_18.77_-18.63_1.3_20231018_0,18.77,-18.63,mc_18.77_-18.63_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.80_-17.63_1.3_20231018_0.zarr,mc_18.80_-17.63_1.3_20231018_0,18.8,-17.63,mc_18.80_-17.63_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.80_-18.14_1.3_20231018_0.zarr,mc_18.80_-18.14_1.3_20231018_0,18.8,-18.14,mc_18.80_-18.14_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.82_-17.62_1.3_20231018_0.zarr,mc_18.82_-17.62_1.3_20231018_0,18.82,-17.62,mc_18.82_-17.62_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.85_-17.87_1.3_20231018_0.zarr,mc_18.85_-17.87_1.3_20231018_0,18.85,-17.87,mc_18.85_-17.87_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.85_-18.11_1.3_20231018_0.zarr,mc_18.85_-18.11_1.3_20231018_0,18.85,-18.11,mc_18.85_-18.11_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.88_-17.74_1.3_20231018_0.zarr,mc_18.88_-17.74_1.3_20231018_0,18.88,-17.74,mc_18.88_-17.74_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_18.96_-17.75_1.3_20231018_0.zarr,mc_18.96_-17.75_1.3_20231018_0,18.96,-17.75,mc_18.96_-17.75_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_19.03_-18.42_1.3_20231018_0.zarr,mc_19.03_-18.42_1.3_20231018_0,19.03,-18.42,mc_19.03_-18.42_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_19.04_-18.03_1.3_20231018_0.zarr,mc_19.04_-18.03_1.3_20231018_0,19.04,-18.03,mc_19.04_-18.03_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_19.04_-18.11_1.3_20231018_0.zarr,mc_19.04_-18.11_1.3_20231018_0,19.04,-18.11,mc_19.04_-18.11_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_19.07_-18.12_1.3_20231018_0.zarr,mc_19.07_-18.12_1.3_20231018_0,19.07,-18.12,mc_19.07_-18.12_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_19.09_5.74_1.3_20231018_0.zarr,mc_19.09_5.74_1.3_20231018_0,19.09,5.74,mc_19.09_5.74_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_19.12_-18.24_1.3_20231018_0.zarr,mc_19.12_-18.24_1.3_20231018_0,19.12,-18.24,mc_19.12_-18.24_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_19.18_6.99_1.3_20231018_0.zarr,mc_19.18_6.99_1.3_20231018_0,19.18,6.99,mc_19.18_6.99_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_19.18_7.00_1.3_20231018_0.zarr,mc_19.18_7.00_1.3_20231018_0,19.18,7.0,mc_19.18_7.00_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_19.24_-13.49_1.3_20231018_0.zarr,mc_19.24_-13.49_1.3_20231018_0,19.24,-13.49,mc_19.24_-13.49_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_19.45_-13.24_1.3_20231018_0.zarr,mc_19.45_-13.24_1.3_20231018_0,19.45,-13.24,mc_19.45_-13.24_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_19.47_5.13_1.3_20231018_0.zarr,mc_19.47_5.13_1.3_20231018_0,19.47,5.13,mc_19.47_5.13_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_19.63_-16.11_1.3_20231018_0.zarr,mc_19.63_-16.11_1.3_20231018_0,19.63,-16.11,mc_19.63_-16.11_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_19.65_-16.35_1.3_20231018_0.zarr,mc_19.65_-16.35_1.3_20231018_0,19.65,-16.35,mc_19.65_-16.35_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_19.80_-16.49_1.3_20231018_0.zarr,mc_19.80_-16.49_1.3_20231018_0,19.8,-16.49,mc_19.80_-16.49_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_2.89_6.45_1.3_20231018_0.zarr,mc_2.89_6.45_1.3_20231018_0,2.89,6.45,mc_2.89_6.45_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.31_-13.78_1.3_20231018_0.zarr,mc_20.31_-13.78_1.3_20231018_0,20.31,-13.78,mc_20.31_-13.78_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.31_-15.30_1.3_20231018_0.zarr,mc_20.31_-15.30_1.3_20231018_0,20.31,-15.3,mc_20.31_-15.30_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.31_-15.46_1.3_20231018_0.zarr,mc_20.31_-15.46_1.3_20231018_0,20.31,-15.46,mc_20.31_-15.46_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.32_-15.52_1.3_20231018_0.zarr,mc_20.32_-15.52_1.3_20231018_0,20.32,-15.52,mc_20.32_-15.52_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.46_-12.67_1.3_20231018_0.zarr,mc_20.46_-12.67_1.3_20231018_0,20.46,-12.67,mc_20.46_-12.67_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.61_-14.19_1.3_20231018_0.zarr,mc_20.61_-14.19_1.3_20231018_0,20.61,-14.19,mc_20.61_-14.19_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.63_-15.37_1.3_20231018_0.zarr,mc_20.63_-15.37_1.3_20231018_0,20.63,-15.37,mc_20.63_-15.37_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.67_5.77_1.3_20231018_0.zarr,mc_20.67_5.77_1.3_20231018_0,20.67,5.77,mc_20.67_5.77_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.71_-14.36_1.3_20231018_0.zarr,mc_20.71_-14.36_1.3_20231018_0,20.71,-14.36,mc_20.71_-14.36_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.73_-14.40_1.3_20231018_0.zarr,mc_20.73_-14.40_1.3_20231018_0,20.73,-14.4,mc_20.73_-14.40_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.75_-14.49_1.3_20231018_0.zarr,mc_20.75_-14.49_1.3_20231018_0,20.75,-14.49,mc_20.75_-14.49_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.81_-14.87_1.3_20231018_0.zarr,mc_20.81_-14.87_1.3_20231018_0,20.81,-14.87,mc_20.81_-14.87_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.82_-14.24_1.3_20231018_0.zarr,mc_20.82_-14.24_1.3_20231018_0,20.82,-14.24,mc_20.82_-14.24_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.82_-14.60_1.3_20231018_0.zarr,mc_20.82_-14.60_1.3_20231018_0,20.82,-14.6,mc_20.82_-14.60_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.85_-14.43_1.3_20231018_0.zarr,mc_20.85_-14.43_1.3_20231018_0,20.85,-14.43,mc_20.85_-14.43_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.88_-15.37_1.3_20231018_0.zarr,mc_20.88_-15.37_1.3_20231018_0,20.88,-15.37,mc_20.88_-15.37_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.89_-15.01_1.3_20231018_0.zarr,mc_20.89_-15.01_1.3_20231018_0,20.89,-15.01,mc_20.89_-15.01_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.91_-15.22_1.3_20231018_0.zarr,mc_20.91_-15.22_1.3_20231018_0,20.91,-15.22,mc_20.91_-15.22_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_20.93_-14.95_1.3_20231018_0.zarr,mc_20.93_-14.95_1.3_20231018_0,20.93,-14.95,mc_20.93_-14.95_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.02_-12.76_1.3_20231018_0.zarr,mc_21.02_-12.76_1.3_20231018_0,21.02,-12.76,mc_21.02_-12.76_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.07_-14.59_1.3_20231018_0.zarr,mc_21.07_-14.59_1.3_20231018_0,21.07,-14.59,mc_21.07_-14.59_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.16_32.73_1.3_20231018_0.zarr,mc_21.16_32.73_1.3_20231018_0,21.16,32.73,mc_21.16_32.73_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.17_-12.87_1.3_20231018_0.zarr,mc_21.17_-12.87_1.3_20231018_0,21.17,-12.87,mc_21.17_-12.87_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.42_-13.12_1.3_20231018_0.zarr,mc_21.42_-13.12_1.3_20231018_0,21.42,-13.12,mc_21.42_-13.12_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.44_-13.37_1.3_20231018_0.zarr,mc_21.44_-13.37_1.3_20231018_0,21.44,-13.37,mc_21.44_-13.37_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.52_-13.28_1.3_20231018_0.zarr,mc_21.52_-13.28_1.3_20231018_0,21.52,-13.28,mc_21.52_-13.28_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.59_3.55_1.3_20231018_0.zarr,mc_21.59_3.55_1.3_20231018_0,21.59,3.55,mc_21.59_3.55_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.68_4.17_1.3_20231018_0.zarr,mc_21.68_4.17_1.3_20231018_0,21.68,4.17,mc_21.68_4.17_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.72_4.62_1.3_20231018_0.zarr,mc_21.72_4.62_1.3_20231018_0,21.72,4.62,mc_21.72_4.62_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.72_4.63_1.3_20231018_0.zarr,mc_21.72_4.63_1.3_20231018_0,21.72,4.63,mc_21.72_4.63_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.88_4.62_1.3_20231018_0.zarr,mc_21.88_4.62_1.3_20231018_0,21.88,4.62,mc_21.88_4.62_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.89_4.62_1.3_20231018_0.zarr,mc_21.89_4.62_1.3_20231018_0,21.89,4.62,mc_21.89_4.62_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.98_6.55_1.3_20231018_0.zarr,mc_21.98_6.55_1.3_20231018_0,21.98,6.55,mc_21.98_6.55_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_21.99_-13.74_1.3_20231018_0.zarr,mc_21.99_-13.74_1.3_20231018_0,21.99,-13.74,mc_21.99_-13.74_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.05_-13.49_1.3_20231018_0.zarr,mc_22.05_-13.49_1.3_20231018_0,22.05,-13.49,mc_22.05_-13.49_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.06_-13.07_1.3_20231018_0.zarr,mc_22.06_-13.07_1.3_20231018_0,22.06,-13.07,mc_22.06_-13.07_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.10_-11.49_1.3_20231018_0.zarr,mc_22.10_-11.49_1.3_20231018_0,22.1,-11.49,mc_22.10_-11.49_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.10_-12.87_1.3_20231018_0.zarr,mc_22.10_-12.87_1.3_20231018_0,22.1,-12.87,mc_22.10_-12.87_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.30_-12.53_1.3_20231018_0.zarr,mc_22.30_-12.53_1.3_20231018_0,22.3,-12.53,mc_22.30_-12.53_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.30_-16.74_1.3_20231018_0.zarr,mc_22.30_-16.74_1.3_20231018_0,22.3,-16.74,mc_22.30_-16.74_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.34_-12.87_1.3_20231018_0.zarr,mc_22.34_-12.87_1.3_20231018_0,22.34,-12.87,mc_22.34_-12.87_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.45_-11.63_1.3_20231018_0.zarr,mc_22.45_-11.63_1.3_20231018_0,22.45,-11.63,mc_22.45_-11.63_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.53_-14.79_1.3_20231018_0.zarr,mc_22.53_-14.79_1.3_20231018_0,22.53,-14.79,mc_22.53_-14.79_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.54_-12.37_1.3_20231018_0.zarr,mc_22.54_-12.37_1.3_20231018_0,22.54,-12.37,mc_22.54_-12.37_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.55_-11.74_1.3_20231018_0.zarr,mc_22.55_-11.74_1.3_20231018_0,22.55,-11.74,mc_22.55_-11.74_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.57_-16.89_1.3_20231018_0.zarr,mc_22.57_-16.89_1.3_20231018_0,22.57,-16.89,mc_22.57_-16.89_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.58_-12.71_1.3_20231018_0.zarr,mc_22.58_-12.71_1.3_20231018_0,22.58,-12.71,mc_22.58_-12.71_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.59_-12.24_1.3_20231018_0.zarr,mc_22.59_-12.24_1.3_20231018_0,22.59,-12.24,mc_22.59_-12.24_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.68_-12.14_1.3_20231018_0.zarr,mc_22.68_-12.14_1.3_20231018_0,22.68,-12.14,mc_22.68_-12.14_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.74_-11.99_1.3_20231018_0.zarr,mc_22.74_-11.99_1.3_20231018_0,22.74,-11.99,mc_22.74_-11.99_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.74_-19.71_1.3_20231018_0.zarr,mc_22.74_-19.71_1.3_20231018_0,22.74,-19.71,mc_22.74_-19.71_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.75_-12.41_1.3_20231018_0.zarr,mc_22.75_-12.41_1.3_20231018_0,22.75,-12.41,mc_22.75_-12.41_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.76_-14.51_1.3_20231018_0.zarr,mc_22.76_-14.51_1.3_20231018_0,22.76,-14.51,mc_22.76_-14.51_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.76_-33.85_1.3_20231018_0.zarr,mc_22.76_-33.85_1.3_20231018_0,22.76,-33.85,mc_22.76_-33.85_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.81_-19.76_1.3_20231018_0.zarr,mc_22.81_-19.76_1.3_20231018_0,22.81,-19.76,mc_22.81_-19.76_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.83_-15.37_1.3_20231018_0.zarr,mc_22.83_-15.37_1.3_20231018_0,22.83,-15.37,mc_22.83_-15.37_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_22.86_-12.25_1.3_20231018_0.zarr,mc_22.86_-12.25_1.3_20231018_0,22.86,-12.25,mc_22.86_-12.25_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_23.00_-19.28_1.3_20231018_0.zarr,mc_23.00_-19.28_1.3_20231018_0,23.0,-19.28,mc_23.00_-19.28_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_23.31_-19.59_1.3_20231018_0.zarr,mc_23.31_-19.59_1.3_20231018_0,23.31,-19.59,mc_23.31_-19.59_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_23.54_-15.72_1.3_20231018_0.zarr,mc_23.54_-15.72_1.3_20231018_0,23.54,-15.72,mc_23.54_-15.72_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_23.69_10.75_1.3_20231018_0.zarr,mc_23.69_10.75_1.3_20231018_0,23.69,10.75,mc_23.69_10.75_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_24.07_9.74_1.3_20231018_0.zarr,mc_24.07_9.74_1.3_20231018_0,24.07,9.74,mc_24.07_9.74_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_24.19_-13.19_1.3_20231018_0.zarr,mc_24.19_-13.19_1.3_20231018_0,24.19,-13.19,mc_24.19_-13.19_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_24.24_-9.00_1.3_20231018_0.zarr,mc_24.24_-9.00_1.3_20231018_0,24.24,-9.0,mc_24.24_-9.00_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_24.32_-8.50_1.3_20231018_0.zarr,mc_24.32_-8.50_1.3_20231018_0,24.32,-8.5,mc_24.32_-8.50_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_24.41_-13.28_1.3_20231018_0.zarr,mc_24.41_-13.28_1.3_20231018_0,24.41,-13.28,mc_24.41_-13.28_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_24.43_-8.87_1.3_20231018_0.zarr,mc_24.43_-8.87_1.3_20231018_0,24.43,-8.87,mc_24.43_-8.87_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_24.59_-8.50_1.3_20231018_0.zarr,mc_24.59_-8.50_1.3_20231018_0,24.59,-8.5,mc_24.59_-8.50_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_24.61_-14.37_1.3_20231018_0.zarr,mc_24.61_-14.37_1.3_20231018_0,24.61,-14.37,mc_24.61_-14.37_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_24.63_-17.87_1.3_20231018_0.zarr,mc_24.63_-17.87_1.3_20231018_0,24.63,-17.87,mc_24.63_-17.87_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_24.68_-13.07_1.3_20231018_0.zarr,mc_24.68_-13.07_1.3_20231018_0,24.68,-13.07,mc_24.68_-13.07_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_24.71_-8.64_1.3_20231018_0.zarr,mc_24.71_-8.64_1.3_20231018_0,24.71,-8.64,mc_24.71_-8.64_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_24.85_-8.50_1.3_20231018_0.zarr,mc_24.85_-8.50_1.3_20231018_0,24.85,-8.5,mc_24.85_-8.50_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_24.90_-12.37_1.3_20231018_0.zarr,mc_24.90_-12.37_1.3_20231018_0,24.9,-12.37,mc_24.90_-12.37_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_24.92_-13.42_1.3_20231018_0.zarr,mc_24.92_-13.42_1.3_20231018_0,24.92,-13.42,mc_24.92_-13.42_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.00_-10.62_1.3_20231018_0.zarr,mc_25.00_-10.62_1.3_20231018_0,25.0,-10.62,mc_25.00_-10.62_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.05_-10.55_1.3_20231018_0.zarr,mc_25.05_-10.55_1.3_20231018_0,25.05,-10.55,mc_25.05_-10.55_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.05_-14.62_1.3_20231018_0.zarr,mc_25.05_-14.62_1.3_20231018_0,25.05,-14.62,mc_25.05_-14.62_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.14_-13.78_1.3_20231018_0.zarr,mc_25.14_-13.78_1.3_20231018_0,25.14,-13.78,mc_25.14_-13.78_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.18_-8.93_1.3_20231018_0.zarr,mc_25.18_-8.93_1.3_20231018_0,25.18,-8.93,mc_25.18_-8.93_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.25_-14.56_1.3_20231018_0.zarr,mc_25.25_-14.56_1.3_20231018_0,25.25,-14.56,mc_25.25_-14.56_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.26_-14.91_1.3_20231018_0.zarr,mc_25.26_-14.91_1.3_20231018_0,25.26,-14.91,mc_25.26_-14.91_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.27_-15.24_1.3_20231018_0.zarr,mc_25.27_-15.24_1.3_20231018_0,25.27,-15.24,mc_25.27_-15.24_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.32_-14.78_1.3_20231018_0.zarr,mc_25.32_-14.78_1.3_20231018_0,25.32,-14.78,mc_25.32_-14.78_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.42_-10.57_1.3_20231018_0.zarr,mc_25.42_-10.57_1.3_20231018_0,25.42,-10.57,mc_25.42_-10.57_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.43_-17.61_1.3_20231018_0.zarr,mc_25.43_-17.61_1.3_20231018_0,25.43,-17.61,mc_25.43_-17.61_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.57_-17.44_1.3_20231018_0.zarr,mc_25.57_-17.44_1.3_20231018_0,25.57,-17.44,mc_25.57_-17.44_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.58_-17.70_1.3_20231018_0.zarr,mc_25.58_-17.70_1.3_20231018_0,25.58,-17.7,mc_25.58_-17.70_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.63_-14.00_1.3_20231018_0.zarr,mc_25.63_-14.00_1.3_20231018_0,25.63,-14.0,mc_25.63_-14.00_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.67_-14.12_1.3_20231018_0.zarr,mc_25.67_-14.12_1.3_20231018_0,25.67,-14.12,mc_25.67_-14.12_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.69_-14.24_1.3_20231018_0.zarr,mc_25.69_-14.24_1.3_20231018_0,25.69,-14.24,mc_25.69_-14.24_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_25.81_-13.98_1.3_20231018_0.zarr,mc_25.81_-13.98_1.3_20231018_0,25.81,-13.98,mc_25.81_-13.98_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_26.30_-9.62_1.3_20231018_0.zarr,mc_26.30_-9.62_1.3_20231018_0,26.3,-9.62,mc_26.30_-9.62_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_26.30_-9.75_1.3_20231018_0.zarr,mc_26.30_-9.75_1.3_20231018_0,26.3,-9.75,mc_26.30_-9.75_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_26.44_-12.12_1.3_20231018_0.zarr,mc_26.44_-12.12_1.3_20231018_0,26.44,-12.12,mc_26.44_-12.12_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_26.46_-13.79_1.3_20231018_0.zarr,mc_26.46_-13.79_1.3_20231018_0,26.46,-13.79,mc_26.46_-13.79_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_26.49_9.23_1.3_20231018_0.zarr,mc_26.49_9.23_1.3_20231018_0,26.49,9.23,mc_26.49_9.23_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_26.51_-9.37_1.3_20231018_0.zarr,mc_26.51_-9.37_1.3_20231018_0,26.51,-9.37,mc_26.51_-9.37_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_26.59_-18.85_1.3_20231018_0.zarr,mc_26.59_-18.85_1.3_20231018_0,26.59,-18.85,mc_26.59_-18.85_1.3_20231018_0,broadtree,#9e9e9e,Africa
mc_26.72_-9.12_1.3_20231018_0.zarr,mc_26.72_-9.12_1.3_20231018_0,26.72,-9.12,mc_26.72_-9.12_1.3_20231018_0,broadtree,#9e9e9e,Africa
